product_title,product_details,product_color,product_url,image_url,image_path
Casual Dress,"100% polyester, Short sleeve, square, mini silhouette, floral print, ruched detail, multi color, black, boho, short",,https://www.thredup.com/product/women-polyester-mi-ami-multi-color-casual-dress/163345705?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/577093823/retina.jpg,thredup_images\dc317633-e213-4525-a767-928b61e2b9e6.jpg
Casual Dress,"99% cotton, 1% elastane, Long sleeve, sweetheart neckline, mini silhouette, ruched detail, brown, short",,https://www.thredup.com/product/women-cotton-free-people-brown-casual-dress/162910557?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/575263113/retina.jpg,thredup_images\9ca8b213-8233-4913-9076-9018cfa8fd2d.jpg
Casual Dress,"100% polyester, Sleeveless, high neck, shift, midi, solid, black, work, calf length",,https://www.thredup.com/product/women-polyester-who-what-wear-black-casual-dress/162755109?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/574673560/retina.jpg,thredup_images\670ee360-5fd3-4b97-8488-7c21e7b98133.jpg
Shoulder Bag,"Material unknown, Brown, classic",,https://www.thredup.com/product/women-coach-brown-shoulder-bag/162681932?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/574588599/retina.jpg,thredup_images\b19329f6-8efd-4547-9b75-b97cb90a9843.jpg
Sports Bra,"88% nylon, 12% spandex, Scoop neckline, logo, black",,https://www.thredup.com/product/women-nylon-champion-black-sports-bra/162540273?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/573738227/retina.jpg,thredup_images\56ea51f1-6055-4857-ad5f-7b82137a6b63.jpg
Dress Pants,"67% polyester, 29% viscose, 4% spandex, Boyfriend, blue, work, boyfriend, mid rise waist",,https://www.thredup.com/product/women-polyester-the-limited-blue-dress-pants/159299919?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/559631462/retina.jpg,thredup_images\6b534e3f-b793-4d1c-a7a9-fa53abf1cde2.jpg
Satchel,"100% cotton, Blue",,https://www.thredup.com/product/women-cotton-lilly-pulitzer-blue-satchel/153501494?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/534580546/retina.jpg,thredup_images\1f74d99a-30c0-428c-b3a5-33f9c940d2c1.jpg
Active Pants,"92% polyester, 8% spandex, Black, skinny leg cut, low rise waist",,https://www.thredup.com/product/women-polyester-nike-black-active-pants/143450682?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/488180698/retina.jpg,thredup_images\67ed216b-365b-41ed-97a3-05b53bbeb829.jpg
Leggings,"Material unknown, Solid, black, skinny leg cut, mid rise waist",,https://www.thredup.com/product/women-victorias-secret-pink-black-leggings/142640755?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/485159868/retina.jpg,thredup_images\a91bfa22-c96d-486f-ac54-75fa7b82bdd6.jpg
Jeans,"66% cotton, 33% polyester, 1% elastane, Boyfriend, solid, tortoise, blue, medium wash, dark wash, high rise waist",,https://www.thredup.com/product/women-cotton-levi-strauss-signature-blue-jeans/165672162?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/587374862/retina.jpg,thredup_images\d91671ea-707b-4c8b-ad0f-06bf331410e3.jpg
Jeans,"98% cotton, 2% elastane, Blue, high rise waist",,https://www.thredup.com/product/women-cotton-rock-revival-blue-jeans/165568833?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/577293881/retina.jpg,thredup_images\3933f08b-7439-4431-8054-5a3f899fdb4c.jpg
Long Sleeve Turtleneck,"100% cotton, Long sleeve, turtleneck neckline, solid, blue, work",,https://www.thredup.com/product/women-cotton-jcrew-blue-long-sleeve-turtleneck/165344973?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/586052021/retina.jpg,thredup_images\2b4d0f04-b6a1-4b33-ab77-eee10144ad30.jpg
Athletic Shorts,"Material unknown, Solid, black, low rise waist",,https://www.thredup.com/product/women-lululemon-athletica-black-athletic-shorts/165177437?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/585189082/retina.jpg,thredup_images\286698c5-e4a9-4e19-bead-d6d44f531cdc.jpg
Active Pants,"82% nylon, 18% lycra, Black, high rise waist",,https://www.thredup.com/product/women-nylon-lululemon-athletica-black-active-pants/165028357?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/584473394/retina.jpg,thredup_images\49f2a6a3-01d5-4804-bcec-212c682ac1f1.jpg
Active T-Shirt,"Material unknown, Long sleeves, frayed edges, fringe & frayed accents, blue",,https://www.thredup.com/product/women-lululemon-athletica-blue-active-t-shirt/165018028?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/584528536/retina.jpg,thredup_images\f285bd01-45f2-4186-b523-797cb68b640f.jpg
Jeans,"78% cotton, 20% polyester, 2% spandex, Boyfriend, solid, blue, boho, dark wash, boyfriend, high rise waist",,https://www.thredup.com/product/women-cotton-source-of-wisdom-blue-jeans/164918792?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/584192645/retina.jpg,thredup_images\e0d0a44e-df60-47fd-9a17-ba060c197278.jpg
Short Sleeve T-Shirt,"100% cotton, Short sleeve, high neck, teal",,https://www.thredup.com/product/women-cotton-assorted-brands-teal-short-sleeve-t-shirt/164811281?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/583500827/retina.jpg,thredup_images\46ce0ff5-2814-4c17-8f4e-da8070da3a22.jpg
Cords,"98% cotton, 2% spandex, Boyfriend, solid, black, boyfriend, high rise waist",,https://www.thredup.com/product/women-cotton-jjill-black-cords/164669223?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/582957527/retina.jpg,thredup_images\49eb8b15-0ad1-430f-a957-b311bc362675.jpg
Active Pants,"Material unknown, Camo print, black, boho, high rise waist",,https://www.thredup.com/product/women-lululemon-athletica-black-active-pants/164656636?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/583065701/retina.jpg,thredup_images\19ab9a2c-df0c-4c71-8806-f22fcde9b9b7.jpg
Dress Pants,"Material unknown, Boyfriend, black, work, boyfriend, high rise waist",,https://www.thredup.com/product/women-zara-black-dress-pants/164650223?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/582808144/retina.jpg,thredup_images\f84899e8-61b7-441d-8f8d-811e469c9bb1.jpg
Casual Skirt,"98% polyester, 2% spandex, Wrap silhouette, checkered pattern, multi color, brown, classic, knee length, mid rise waist",,https://www.thredup.com/product/women-polyester-john-galt-multi-color-casual-skirt/164581533?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/582726980/retina.jpg,thredup_images\df0c4e33-b972-4434-8200-42cadb66e871.jpg
Cocktail Dress,"60% polyester, 40% metal, Short sleeve, crew neckline, midi, midi, bow & tie, multi color, gold, work, calf length",,https://www.thredup.com/product/women-polyester-taylor-multi-color-cocktail-dress/164392467?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/467548575/retina.jpg,thredup_images\13bc2a41-621a-4f8e-97f3-5049382503a3.jpg
Jeans,"Material unknown, Boyfriend, solid, blue, classic, medium wash, boyfriend, mid rise waist",,https://www.thredup.com/product/women-lee-blue-jeans/164379012?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/581932482/retina.jpg,thredup_images\16768699-9c21-4b60-8dd7-6a29271c0134.jpg
Jeans,"98% cotton, 2% spandex, Boyfriend, solid, whiskering, blue, this brand may run small, boho, dark wash, boyfriend, mid rise waist",,https://www.thredup.com/product/women-cotton-joes-jeans-blue-jeans/164335191?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/581411061/retina.jpg,thredup_images\c8c8b626-e549-4dc3-857e-bf89193b3bce.jpg
Cocktail Dress,"Material unknown, Sleeveless, halter neckline, mini silhouette, solid, embroidered detail, green, black, boho, short",,https://www.thredup.com/product/women-intimately-by-free-people-green-cocktail-dress/164288241?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/581173543/retina.jpg,thredup_images\017abf12-6007-4f94-b506-b00c2824b9c5.jpg
Casual Dress,"100% viscose, Long sleeve, mini silhouette, cut outs, ruffle accents, frills & ruffles, multi color, brown, short",,https://www.thredup.com/product/women-viscose-zara-basic-multi-color-casual-dress/164063034?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/580336320/retina.jpg,thredup_images\08df55c8-45b8-429b-89ad-94cd52048ba4.jpg
Casual Dress,"100% polyester, Short sleeve, v-neck, mini silhouette, ruched detail, ruffle accents, frills & ruffles, red, short",,https://www.thredup.com/product/women-polyester-shein-red-casual-dress/163920692?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/579929205/retina.jpg,thredup_images\b5b8d4bd-b02f-4dee-b7dd-673caed9e5cb.jpg
Casual Dress,"100% cotton, Short sleeve, scoop neckline, mini silhouette, tropical print, multi color, yellow, boho, short",,https://www.thredup.com/product/women-cotton-lilly-pulitzer-multi-color-casual-dress/163902740?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/579552902/retina.jpg,thredup_images\018961f0-c7cd-4d8a-9802-968d75d90426.jpg
Khakis,"98% cotton, 2% spandex, Boyfriend, solid, gray, boho, boyfriend, mid rise waist",,https://www.thredup.com/product/women-cotton-maurices-gray-khakis/163842642?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/579520028/retina.jpg,thredup_images\5be435e3-e939-43cd-a732-172cc864a4b5.jpg
Short Sleeve Blouse,"100% polyester, Short sleeve, v-neck, ruched detail, silver, work",,https://www.thredup.com/product/women-polyester-zara-silver-short-sleeve-blouse/163789073?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/579140233/retina.jpg,thredup_images\d21ee9d9-2b26-46a8-a230-45afaa82d35b.jpg
Jeans,"Material unknown, Boyfriend, solid, whiskering, blue, boho, dark wash, boyfriend, high rise waist",,https://www.thredup.com/product/women-levis-blue-jeans/163667738?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/578561006/retina.jpg,thredup_images\a1f62e20-eaa3-4a65-8c4f-365771936475.jpg
Long Sleeve Button-Down Shirt,"61% cotton, 34% polyester, 5% spandex, Long sleeve, high neck, solid, ivory, work",,https://www.thredup.com/product/women-cotton-white-house-black-market-ivory-long-sleeve-button-down-shirt/163638455?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/578376538/retina.jpg,thredup_images\ae7681fb-ccf2-463e-b934-595fe4833aaa.jpg
Jeans,"99% cotton, 1% elastane, Boyfriend, solid, whiskering, blue, boho, dark wash, boyfriend, low rise waist",,https://www.thredup.com/product/women-cotton-levis-blue-jeans/163534182?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/577979275/retina.jpg,thredup_images\b5ba6b44-0efa-4d1e-8ef9-26e346376b37.jpg
Green Satin Magnolia Gown,"100% polyester, Strapless neckline, open neckline, bridesmaid, solid, bow accents, ruched detail, bow & tie, green, high low, Dry clean only",,https://www.thredup.com/product/women-polyester-elle-zeitoune-green-green-satin-magnolia-gown/163503937?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/553720859/retina.jpg,thredup_images\b4db7f64-4aff-4b51-85bb-98afb7337327.jpg
Jeans,"82% cotton, 17% polyester, 1% spandex, Boyfriend, solid, whiskering, blue, this brand may run small, boho, dark wash, boyfriend, mid rise waist",,https://www.thredup.com/product/women-cotton-true-religion-blue-jeans/163390955?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/563089503/retina.jpg,thredup_images\d824a768-0523-462e-ac83-d7bf1e8daedb.jpg
Active Tank,"Material unknown, Sleeveless, scoop neckline, solid, white",,https://www.thredup.com/product/women-lululemon-athletica-white-active-tank/162913867?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/575527558/retina.jpg,thredup_images\88bfd2fa-52ad-473c-8976-7e06b5328f13.jpg
Active Pants,"88% polyester, 12% lycra spandex, Boyfriend, solid, black, work, boyfriend, mid rise waist",,https://www.thredup.com/product/women-polyester-lucy-black-active-pants/162825747?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/575099110/retina.jpg,thredup_images\b113b498-780c-4a9b-88d7-98de9fc069b6.jpg
Casual Dress,"Material unknown, Short sleeve, scoop neckline, a-line silhouette, polka dot print, navy, blue",,https://www.thredup.com/product/women-biubiu-navy-casual-dress/162736898?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/574501654/retina.jpg,thredup_images\02778d62-8cf1-4815-bd0b-63bade48103c.jpg
Tank Top,"100% polyester, Sleeveless, v-neck, floral print, embroidered detail, blue, boho",,https://www.thredup.com/product/women-polyester-mi-ami-blue-tank-top/162715537?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/574460336/retina.jpg,thredup_images\e10febc6-d7d0-44fd-ae68-e79738e94a7e.jpg
Jeans,"68% cotton, 28% polyester, 4% elastane, Boyfriend, solid, whiskering, blue, this brand may run small, boho, dark wash, boyfriend, low rise waist",,https://www.thredup.com/product/women-cotton-true-religion-blue-jeans/162602739?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/574079134/retina.jpg,thredup_images\244b307f-f452-48cb-bb73-b4a7fdaf09df.jpg
Jeans,"93% cotton, 2% elastane, 5% other, Boyfriend, solid, blue, boho, light wash, boyfriend, high rise waist",,https://www.thredup.com/product/women-cotton-levis-blue-jeans/162419099?query_id=887782009224364032&result_id=887782011845804032,https://cf-assets-thredup.thredup.com/assets/573182258/retina.jpg,thredup_images\7b8ca4b5-27de-42c1-94dc-84b76a92d0e5.jpg
Casual Dress,"100% polyester, Strapless neckline, strapless, bridesmaid, solid, pleats, tan, gray",,https://www.thredup.com/product/women-polyester-show-me-your-mumu-tan-casual-dress/155702025?query_id=888335087728156672&result_id=888335090374762496,https://cf-assets-thredup.thredup.com/assets/547705553/retina.jpg,thredup_images\9791c7b5-cbfa-44ab-be55-8f510e75e6fd.jpg
Jacket,"100% cotton, Green",,https://www.thredup.com/product/women-cotton-zara-green-jacket/154209948?query_id=888335087728156672&result_id=888335090374762496,https://cf-assets-thredup.thredup.com/assets/537452514/retina.jpg,thredup_images\1ea5b1e9-7b95-4c16-9d0c-24a667edaa0b.jpg
Casual Dress,"60% nylon, 40% cotton, Sleeveless, v-neck, mini silhouette, solid, embroidered detail, ivory, white, boho, short",,https://www.thredup.com/product/women-nylon-free-people-ivory-casual-dress/154065002?query_id=888335087728156672&result_id=888335090374762496,https://cf-assets-thredup.thredup.com/assets/536952494/retina.jpg,thredup_images\72f48b66-75a3-44fb-bbd8-4ce9776b49c0.jpg
Jeans,"92% cotton, 6% elastrell-p, 2% elastane, Blue, this brand may run small, low rise waist",,https://www.thredup.com/product/women-cotton-true-religion-blue-jeans/153581354?query_id=888335087728156672&result_id=888335090374762496,https://cf-assets-thredup.thredup.com/assets/534945833/retina.jpg,thredup_images\3e40f48a-e956-4e3b-9dfc-6ce9607bb85b.jpg
